8613,Ganbare! Marine Kid,13,"Action, Adventure, Kids, Sci-Fi",5.65
8614,Ganbare! Moudouken Serve,1,Slice of Life,5.80
8615,Ganbare! Oden-kun,102,Comedy,5.83
8616,Ganbare!! Nattou-san,4,Comedy,5.75
8617,Ganbare!! Tabuchi-kun!!,1,"Comedy, Sports",6.00
8618,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,1,"Comedy, Sports",5.78
8619,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,1,"Comedy, Sports",5.33
8620,Ganbare-bu Next!,6,"Comedy, Sports",5.36
8621,Gancheopjamneun Ttorijanggun,1,"Action, Drama, Sci-Fi, Shounen",4.78
8622,Gararin to Gororin,1,"Kids, Music",3.38
8623,Garon,1,Sci-Fi,6.80
8624,Gatapishi,199,"Comedy, Slice of Life",7.07
8625,Gattai Robot Atranger,1,Mecha,4.77
8626,Gaza: Changing the World,1,"Drama, Supernatural",5.14
8627,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,1,"Comedy, Fantasy",6.71
8628,Geba Geba Shou Time!,1,Comedy,5.00
8629,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,1,"Adventure, Comedy, Fantasy, Horror, Supernatural",6.66
8630,Gegege no Kitarou: Jigoku-hen,7,"Adventure, Comedy, Fantasy, Horror, Supernatural",6.23
8631,Gegege no Kitarou: Kitarou no Yuurei Densha,1,"Adventure, Demons, Super Power, Supernatural",5.91
8632,Gegege no Kitarou: Kitarou Tanjou-hen,1,Supernatural,5.13
8633,Gegege no Kitarou: Obake Nighter,1,"Adventure, Comedy, Fantasy, Horror, Sports, Supernatural",6.56
8634,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,1,"Adventure, Comedy, Fantasy, Horror, Supernatural",6.53
8635,Gegege no Kitarou: Youkai Daisensou,1,"Adventure, Comedy, Fantasy, Horror, Supernatural",6.38
8636,Gegege no Kitarou: Youkai Japan Rally 3D,1,"Adventure, Cars, Fantasy, Supernatural",4.30
8637,Gekikara Gag Gekijou: Tabasco Shower,2,"Comedy, Ecchi",4.83
8638,Gekisou! Rubenkaiser,17,"Cars, Shounen, Sports",7.17
8639,Genbaku Dome Monogatari,1,"Drama, Historical",7.00
8640,Gene,1,Music,3.95
8641,Gene Diver,56,"Action, Adventure, Shounen",6.30
8642,Genei Toshi,1,Dementia,4.13
8643,Genji,2,"Historical, Magic, Romance",6.38
8644,Genki Bakuhatsu Ganbaruger: Hyakka,1,"Action, Mecha, Shounen",6.14
8645,Genki Genki Non-tan,15,"Kids, Music",6.17
8646,Genki Genki Non-tan (2004),10,"Kids, Music",6.00
8647,Genki Genki Non-tan (2006),10,"Kids, Music",6.00
8648,Genki Genki Non-tan: Deka Deka Arigatou,1,"Kids, Music",6.75
8649,Genki Genki Non-tan: Spoon Tan Tan Tan,1,"Kids, Music",6.00
8650,Genki Genki Non-tan: Utaou! Christmas,1,"Kids, Music",6.00
8651,Genki!! Ekoda-chan,22,Comedy,5.50
8652,Genkichi Jiisan to Kogitsune,1,"Drama, Kids",6.60
8653,Genroku Koi Moyou: Sankichi to Osayo,1,"Adventure, Romance",4.93
8654,Gensei Shugoshin P-hyoro Ikka,1,"Adventure, Fantasy",6.00
8655,Gensei Shugoshin P-hyoro Ikka OVA,3,"Adventure, Fantasy, Shoujo",5.25
8656,Geori-eui Mubeopja,1,"Action, Martial Arts",5.53
8657,Geunyeoneun Yeppeotda,1,"Comedy, Drama, Romance",6.65
8658,Ghost Messenger,6,"Action, Fantasy",6.91
8659,Ghost Messenger Movie,1,"Action, Fantasy",5.67
8660,Giga Tribe,39,"Comedy, Parody, Shounen, Super Power",5.50
8661,Gijinka de Manabo!,1,"Comedy, Sci-Fi",5.29
8662,Gin no Rousokutate,1,"Drama, Kids",4.36
8663,Ginga Hyouryuu Vifam 13,26,"Action, Adventure, Mecha, Sci-Fi",6.54
8664,Ginga Hyouryuu Vifam: Atsumatta 13-nin,1,"Action, Adventure, Mecha, Sci-Fi",6.07
8665,Ginga Hyouryuu Vifam: Chicago Super Police 13,1,"Action, Comedy, Parody, Police",6.00
8666,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,1,"Action, Adventure, Mecha, Sci-Fi",6.00
8667,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,1,"Action, Mecha, School, Sci-Fi, Seinen, Space",7.00
8668,Ginga Shounen Tai,92,"Action, Adventure, Kids, Space",6.38
8669,Ginga Tetsudou 999 (ONA),6,"Adventure, Drama, Sci-Fi, Space",6.47
8670,Ginga Tetsudou 999 for Planetarium,1,"Adventure, Drama, Sci-Fi, Space",6.80
8671,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,1,"Adventure, Drama, Sci-Fi, Space",6.53
8672,Ginga Tetsudou 999: Niji no Michishirube,1,"Drama, Sci-Fi",6.62
8673,Ginga Tetsudou 999: Shounen no Tabidachi to Wakare,1,"Adventure, Drama, Sci-Fi, Space",6.22
8674,GJ8 Man,Unknown,"Comedy, Supernatural",5.00
8675,Glass no Chikyuu wo Sukue Unico Tokubetsu-hen,1,"Fantasy, Kids",6.61
8676,Glass no Kamen Desu ga to Z,14,"Comedy, Parody",6.02
8677,Go Go Smile Anime,6,"Comedy, Music",4.71
8678,Go Go Toraemon,1,"Comedy, Sports",4.70
8679,Go! Go! Kadendanshi,78,"Action, Seinen",5.25
8680,Go! Go! Kadendanshi 2nd Season,78,"Action, Seinen",5.25
8681,Go! Go! Vejitan,1,"Kids, Sci-Fi, Space",5.33
8682,Go! Samurai,1,"Action, Samurai",6.60
8683,GO-GO Tamagotchi!,50,"Comedy, Fantasy, Kids",7.17
8684,Go-hiki no Kobuta to Charleston,1,Music,4.00
8685,Go-hiki no Kozaru-tachi,1,Demons,3.88
8686,Goannai Shimasu Another World e,1,Slice of Life,6.08
8687,Gogulyeoui Jeolm-eun Musadeul,Unknown,Historical,4.75
8688,Gohan Kaijuu Pap,Unknown,"Action, Comedy, Kids",4.25
8689,Goi-sensei to Tarou,1,"Drama, Kids, School",6.00
8690,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,3,Comedy,5.50
8691,Gokuu no Daibouken Pilot,1,"Comedy, Fantasy",5.22
8692,Gokyoudai Monogatari,32,Comedy,6.50
8693,Gold Pencil And Alien Boy,1,"Adventure, Kids, Space",3.56
8694,Golden Kids,2,"School, Sports",4.61
8695,Goman-hiki,100,Kids,7.00
8696,"Gomen ne, Mii-chan",1,"Drama, Kids",7.50
8697,Gon 2nd Season,26,"Action, Adventure, Kids",5.92
8698,Gongitsune,1,Adventure,7.22
8699,Gongnyong Baengmannyeon Ttori,1,"Action, Adventure, Shounen",4.00
8700,Good Morning!!! Doronjo,225,"Comedy, Parody",6.00
8701,Gorillaman,2,"Comedy, School, Seinen",6.40
8702,Gothicmade: Hana no Utame,1,"Mecha, Romance, Sci-Fi",5.93
8703,Gozonji! Gekkou Kamen-kun,25,"Comedy, Parody, Sci-Fi",7.00
8704,Gra-P &amp; Rodeo,61,"Comedy, Music",5.60
8705,Gra-P &amp; Rodeo 2nd Season,Unknown,"Comedy, Music",3.92
8706,Gra-P &amp; Rodeo: Band wo P,1,"Comedy, Music",3.11
8707,Graphillion: Kazoeage Oneesan wo Sukue,1,Kids,3.75
8708,Grasshopper Monogatari,1,"Kids, Music",4.18
8709,Great Hunt,6,"Comedy, Music",4.75
8710,Greed,1,"Adventure, Fantasy",5.51
8711,Greek Roman Sinhwa: Olympus Guardian,39,"Adventure, Fantasy, Historical",6.57
8712,Greek Roman Sinhwa: Olympus Guardian (Movie),1,"Adventure, Fantasy, Historical",6.00
8713,Green Saver,26,"Adventure, Kids",5.43
8714,Grim,1,Dementia,4.32
8715,Gu-Gu Ganmo (Movie),1,Comedy,5.58
8716,Guilstein,1,"Action, Horror, Sci-Fi",5.33
8717,Guitar,1,,4.11
8718,Guitar Shoujo!,1,Slice of Life,4.54
8719,Gun-dou Musashi Recap,1,"Adventure, Fantasy, Samurai",4.62
8720,GUNbare! Game Tengoku 2 the Movie,1,"Action, Adventure, Comedy",5.09
8721,Gunners,1,"Action, Mecha",4.51
8722,Guru Guru Town Hanamaru-kun,101,Kids,6.53
8723,Gutchonpa Omoshiro Hanashi,5,Kids,6.67
8724,Hachikadzuki-hime,1,"Drama, Fantasy, Historical, Kids",7.00
8725,Hadakya no Otonosama,2,"Kids, Slice of Life",3.34
8726,Hadashi Neko,1,"Adventure, Comedy",4.79
8727,Haedori Daemoheom,1,"Adventure, Drama, Military",5.10
8728,Hage,1,"Drama, Kids, School",6.43
8729,Haguregumo,1,"Comedy, Historical, Seinen",6.71
8730,Haha Uzura,1,"Drama, Kids",8.50
8731,Haha wo Tazunete Sanzenri (Movie),1,"Adventure, Drama, Historical, Slice of Life",6.81
8732,Haha wo Tazunete Sanzenri Specials,2,"Adventure, Drama, Slice of Life",6.14
8733,Hajime Ningen Gon,39,"Comedy, Historical",6.46
8734,Hajime Ningen Gyatoruz,77,"Comedy, Historical",6.47
8735,Hajimete no Christmas,1,Kids,6.30
8736,Hajimete no Eigo: Nippon Mukashibanashi,18,"Fantasy, Kids",8.17
8737,Hajimete no Eigo: Sekai Meisaku Douwa,18,"Fantasy, Kids",5.33
8738,Hakken Taiken Daisuki! Shimajirou,101,"Adventure, Comedy, Fantasy, Kids, Magic",6.85
8739,Hakuchuu Meikyuu,1,Dementia,3.02
8740,Hakusai Anime,3,"Comedy, Romance, School, Slice of Life",6.56
8741,Hakusai Anime Special,1,"Comedy, School",4.75
8742,Hal no Fue,1,"Adventure, Kids",6.44
8743,Hamster Sam,4,"Kids, Music",6.00
8744,Hamuko Mairu!,1,"Adventure, Comedy",4.60
8745,Hana Ichi Monme,3,"Adventure, Kids",7.25
8746,Hana no Asukagumi! 2: Lonely Cats Battle Royale,1,"Adventure, Drama, Shoujo",5.30
8747,Hana no Kakarichou,25,"Comedy, Seinen, Slice of Life",6.50
8748,Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,1,"Adventure, Fantasy, Magic, Shoujo",5.51
8749,Hana no Zundamaru,8,"Comedy, Martial Arts, Parody",5.10
8750,Hana no Zundamaru: Junk,3,"Comedy, Martial Arts, Parody",3.96
8751,Hana to Shounen,1,Fantasy,7.25
8752,Hanakappa,Unknown,"Comedy, Kids",5.42
8753,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,1,"Comedy, Kids",6.20
8754,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi",1,"Drama, Fantasy, Kids",4.67
8755,Hanamaru Koutsuu Anzen,1,"Drama, Kids",6.17
8756,Hanasaka Jiisan,1,"Comedy, Drama",4.26
8757,Hanasaka Tenshi Tenten-kun,43,"Comedy, Fantasy",6.75
8758,Hanawa Hekonai Kappa Matsuri,1,"Comedy, Kids",6.60
8759,Hane (2016),1,Music,5.24
8760,Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,1,"Kids, Parody",7.00
8761,Hangyodon no Hadaka no Ou-sama,1,"Fantasy, Kids",5.91
8762,Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,1,"Historical, Kids",5.70
8763,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,1,"Kids, Sci-Fi",5.55
8764,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,1,"Kids, Sci-Fi",5.67
8765,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.",1,"Drama, Historical, Kids",7.00
8766,Happening Star ☆,1,"Comedy, Sci-Fi",5.25
8767,Happy Bogeys,12,,8.17
8768,Happy Hour,1,Music,4.24
8769,Happy Jozy,Unknown,Comedy,5.38
8770,Happyakuyachou Hyouri Kewaishi,16,"Drama, Historical",5.68
8771,Happy☆Lucky Bikkuriman,46,"Adventure, Comedy, Fantasy, Kids",7.15
8772,Harbor Tale,1,"Adventure, Fantasy",7.67
8773,Hare Tokidoki Buta,1,"Comedy, Kids",4.70
8774,Harinezumi,1,Music,5.34
8775,Harisu no Kaze,70,"Comedy, School",6.44
8776,Harley Spiny,140,Kids,6.06
8777,Haruko no Bouken,1,Dementia,3.90
8778,Hashiri Hajimeta bakari no Kimi ni,1,Music,6.76
8779,Hasu no Yousei: Bonyo Bonyo,1,"Fantasy, Kids",7.00
8780,Hatara Kids Mai Ham Gumi,50,"Action, Kids",5.54
8781,Hato no Oyome-san,22,Comedy,3.62
8782,Hato yo: Hiroshima no Sora wo,1,"Historical, Kids",8.50
8783,Hawaiian Rock&#039;n Roll,1,"Kids, Music",5.20
8784,Hayabusa: Back to the Earth,1,Historical,5.80
8785,Hayabusa: Back to the Earth - Kikan,1,Historical,4.30
8786,Hayan Ma-eum Baeggu,13,Adventure,7.06
8787,Hayou no Ken: Shikkoku no Mashou,2,"Fantasy, Shoujo, Supernatural",5.79
8788,Hazedon,26,"Adventure, Comedy, Kids",5.80
8789,Heart Cocktail,77,"Romance, Seinen",6.36
8790,Heart Cocktail Again,1,"Romance, Seinen",6.38
8791,Heavy,1,"Action, Drama, Sports",6.20
8792,Heibai Wushang,12,"Action, Comedy, Supernatural",7.60
8793,Heijoukyou: Yasukerashi Miyako,1,Historical,7.00
8794,Heisei Inu Monogatari Bow Movie,1,"Adventure, Comedy",6.57
8795,Heisei no Cinderella: Kiko-sama Monogatari,1,"Historical, Romance",5.06
8796,Heisei Policemen!!,6,"Comedy, Police",5.78
8797,Heisei Tensai Bakabon,46,"Comedy, Slice of Life",6.77
8798,Heli-Tako Puu-chan,42,"Comedy, Kids",6.86
8799,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,1,Kids,6.04
8800,Hello Kitty no Cinderella (OVA),1,"Fantasy, Kids",5.83
8801,Hello Kitty no Circus ga Yatte Kita,1,"Fantasy, Kids",6.51
8802,Hello Kitty no Fushigi na Mizuumi,1,"Fantasy, Kids",6.35
8803,Hello Kitty no Hajimete no Christmas Cake,1,Kids,6.17
8804,Hello Kitty no Hakuchou no Ouji,1,"Fantasy, Kids",6.26
8805,Hello Kitty no Hansel to Gretel,1,"Fantasy, Kids",5.76
8806,Hello Kitty no Happy! Kasou Taikai,1,Kids,6.43
8807,Hello Kitty no Kieta Santa-san no Boushi,1,"Fantasy, Kids",6.55
8808,Hello Kitty no Kieta Santa-san no Okurimono,1,Kids,5.59
8809,Hello Kitty no Kurumi Wari Ningyou,1,"Fantasy, Kids",6.06
8810,Hello Kitty no London ni Orita Uchuujin,1,Kids,6.30
8811,Hello Kitty no Mahou no Ringo,1,"Fantasy, Kids",6.81
8812,Hello Kitty no Match Uri Shoujo,1,"Fantasy, Kids",6.91
8813,Hello Kitty no Minna no Mori wo Mamore!,1,Kids,6.61
8814,Hello Kitty no Minna no Tanoshii Natsuyasumi,1,"Fantasy, Kids",6.80
8815,Hello Kitty no Momotarou,1,"Fantasy, Kids",5.93
8816,Hello Kitty no Nagagutsu wo Naita Neko,1,"Fantasy, Kids",6.04
8817,Hello Kitty no Nemureru Mori no Bijo,1,"Fantasy, Kids",6.64
8818,Hello Kitty no Okaze wo Hiita Santa-san,1,"Fantasy, Kids",6.57
8819,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,1,"Fantasy, Kids",6.00
8820,Hello Kitty no Oyayubi-hime,1,"Adventure, Fantasy, Kids",5.14
8821,Hello Kitty no Oyayubi-hime (OVA),1,"Fantasy, Kids",5.83
8822,Hello Kitty no Papa Nante Daikirai,1,"Kids, Slice of Life",6.63
8823,Hello Kitty no Sanbiki no Kobuta,1,"Fantasy, Kids",6.33
8824,Hello Kitty no Santa-san ga Futari Ita,1,"Fantasy, Music",6.60
8825,Hello Kitty no Shiawase no Aoi Hotaru,1,Kids,6.00
8826,Hello Kitty no Shiawase no Tulip,1,Kids,6.14
8827,Hello Kitty no Shirayuki-hime,1,"Fantasy, Kids",6.31
8828,Hello Kitty no Shirayuki-hime (OVA),1,"Fantasy, Kids",6.27
8829,Hello Kitty no Shoukoujo,1,"Fantasy, Kids",6.47
8830,Hello Kitty no Stump Village,26,"Fantasy, Kids",5.67
8831,Hello Kitty no Suteki na Kyoudai,1,"Fantasy, Kids",6.94
8832,Hello Kitty no Tomatta Big Ben,1,"Fantasy, Kids",6.67
8833,Hello Kitty no Yappari Mama ga Suki,1,"Fantasy, Kids",6.64
8834,Hello Kitty no Yuki no Joou,1,"Fantasy, Kids",6.18
8835,Hello Kitty no Yume Dorobou,1,"Fantasy, Kids",6.05
8836,Hello Kitty no Yume no Oshiro no Ouji-sama,1,"Fantasy, Kids",6.21
8837,Hello Kitty no Yuubinya-san Arigatou,1,"Fantasy, Kids",6.23
8838,Hello Kitty to Issho,16,"Comedy, Kids, Slice of Life",6.04
8839,Hello Kitty to Miyou: Aesop Monogatari,4,"Fantasy, Kids",5.25
8840,Hello Kitty: Mahou no Mori no Ohimesama,1,"Fantasy, Kids, Magic",6.36
8841,Hello Kitty: Ringo no Mori no Fantasy,13,"Comedy, Fantasy, Kids",5.84
8842,Hello Kitty: Ringo no Mori no Mystery,13,"Comedy, Kids, Mystery",5.94
8843,Hello Kitty: Ringo no Mori to Parallel Town,27,"Comedy, Fantasy, Kids",6.38
8844,Henkei Sakuhin Dai 2-ban,1,Dementia,2.69
8845,Henna Ie!,1,"Kids, Music",3.33
8846,Hennako-chan,6,Comedy,6.04
8847,Henteko na Volunteer,1,"Drama, Slice of Life",8.33
8848,Heong-geuli Beseuteu 5,1,Sports,4.50
8849,Hero Company,2,"Comedy, Seinen",5.21
8850,Hero Hero-kun,104,"Adventure, Comedy, Game, Kids",6.33
8851,Heungnyongwanggwa Bihodongja,1,"Action, Adventure, Martial Arts, Shounen",3.80
8852,Hey Yo Yorang,26,"Adventure, Comedy, Fantasy, Kids, Magic",6.32
8853,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,1,"Drama, Kids",8.40
8854,Hi no Tori: Hagoromo-hen,1,Drama,6.42
8855,Hi no Tori: Kizuna-hen,1,"Fantasy, Kids",7.56
8856,Hi no Tori: Reimei-hen,1,"Adventure, Drama, Fantasy, Historical",7.44
8857,Hibike! Wadaiko,1,"Drama, Kids",6.78
8858,Hidamari no Ie,1,"Drama, Kids",7.00
8859,Hidamari no Ki,25,"Drama, Historical",6.27
8860,Hidari no O&#039;Clock!!,2,Drama,6.59
8861,Higanjima X,12,"Fantasy, Horror, Seinen, Vampire",5.14
8862,High School Jingi,1,"Action, Comedy, Seinen",5.00
8863,High School Mystery: Gakuen Nanafushigi,41,"Horror, Mystery",7.14
8864,Hikari: Kariya wo Tsunagu Monogatari,1,Sports,5.52
8865,Hikaru Genji: Paradise Ginga,1,"Music, Space",4.40
8866,Hikaru Genji: Taiyou ga Ippai,1,"Adventure, Music",3.73
8867,Hikaru no Gen-chan,1,"Historical, Kids, Music",4.58
8868,Hikawa Maru Monogatari,1,"Drama, Historical",7.30
8869,Himalaya no Hikari no Oukoku,1,"Adventure, Fantasy",6.63
8870,Himawari no You ni,1,"Drama, Kids",7.00
8871,Himitsukessha Taka no Tsume Countdown,12,"Comedy, Parody, Super Power",6.17
8872,Himitsukessha Taka no Tsume DO,Unknown,"Comedy, Parody, Super Power",6.20
8873,Himitsukessha Taka no Tsume EX,38,"Comedy, Parody, Super Power",6.70
8874,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,9,"Comedy, Historical, Parody",5.37
8875,Himitsukessha Taka no Tsume GT,Unknown,"Comedy, Parody, Super Power",5.14
8876,Himitsukessha Taka no Tsume MAX,38,"Comedy, Parody, Super Power",7.00
8877,Himitsukessha Taka no Tsume NEO,38,"Comedy, Parody, Super Power",6.62
8878,Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,1,"Comedy, Parody, Super Power",5.47
8879,Himitsukessha Taka no Tsume The Movie 2: Watashi wo Aishita Kuro Oolong-Cha,1,"Comedy, Parody, Super Power",5.06
8880,Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,1,"Comedy, Parody, Super Power",5.27
8881,Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,1,"Comedy, Parody",6.40
8882,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,1,"Adventure, Comedy, Parody, Space",4.33
8883,himitsukesshatakanotsume.jp,78,"Comedy, Parody, Super Power",6.10
8884,himitsukesshatakanotsume.jp Specials,2,"Comedy, Parody",6.00
8885,Hino Hideshi Toukaidou Yotsuya Kaidan,1,Horror,6.17
8886,Hipira-kun Special,1,"Comedy, Fantasy, Kids, Supernatural, Vampire",4.78
8887,Hiroshima e no Tabi,1,"Drama, Historical, Slice of Life",5.75
8888,Hiroshima ni Ichiban Densha ga Hashitta,1,"Drama, Historical",7.07
8889,His Lipstick,1,"Comedy, Kids",5.31
8890,Histoire d&#039;Etty,1,"Kids, Slice of Life",6.50
8891,Historical,Unknown,"Adventure, Historical",5.58
8892,Hito no Kita Tooku Nagai Michi,1,Historical,4.92
8893,Hitori de Nayamanaide Issho ni Kangaeyou,1,Drama,4.22
8894,Hitoribotchi,1,Drama,6.00
8895,Hitotsu no Hana,1,"Drama, Historical, Kids",6.50
8896,Hitotsuboshi-ke no Ultra Baasan,13,"Comedy, Slice of Life",4.88
8897,Hoero! Bun Bun (Movie),1,Kids,6.28
8898,Hokori Inu no Hanashi,1,,4.36
8899,Hokseong Robot Sseondeo A,1,"Action, Mecha, Shounen",3.50
8900,Hokuro Kyoudai Full Throttle!!!!,7,Comedy,3.97
8901,Holiday,1,,6.56
8902,Home My Home,1,Kids,4.13
8903,Hong Gil Dong 2084,1,"Action, Adventure",5.00
8904,Hong Kil-dong,1,"Adventure, Fantasy, Historical",5.08
8905,Hong Ling Jin Xia,1,"Action, School",5.85
8906,Hong Xing Xiao Yong Shi,1,"Historical, Kids, Slice of Life",6.13
8907,Honto ni Atta Gakkou Kaidan,1,"Kids, Mystery, School, Supernatural",6.14
8908,Hopiwa Chadolbawi,1,"Action, Adventure, Historical, Shounen",4.85
8909,Horoscope: Anata no Seiza,1,Music,4.29
8910,Hoshi Neko Fullhouse,4,"Comedy, Romance, Sci-Fi",6.18
8911,Hoshi no Ko Poron,260,Sci-Fi,6.76
8912,Hoshi no Yuuenchi,1,"Adventure, Kids, Sci-Fi",5.17
8913,Hoshi Shinichi Short Short,26,"Comedy, Sci-Fi",6.07
8914,Hoshi Shinichi Short Short Special,1,"Comedy, Sci-Fi",6.00
8915,Hoshi Uranai Kirakira,1,"Kids, Music",4.25
8916,Hoshigari Hime no Bouken,1,"Fantasy, Kids",5.64
8917,Hotaru Kagayaku,1,"Drama, Kids",5.90
8918,Hotaru no Mau Machi de,1,"Drama, Kids",6.17
8919,Hua Jiang Hu Zhi Bu Liang Ren,54,"Adventure, Drama, Historical, Martial Arts, Romance",8.00
8920,Hua Jianghu Zhi Ling Zhu,41,"Action, Drama, Fantasy, Historical, Martial Arts",7.57
8921,Huang Feihong Yong Chuang Tianxia,1,"Action, Martial Arts, Shounen",5.17
8922,Huckleberry no Bouken (Movie),1,"Adventure, Drama, Historical",5.93
8923,Hula Kappa,78,Comedy,6.09
8924,Hulu Xiongdi,13,"Action, Super Power",7.40
8925,Hungry to Win,1,"Action, Sports",4.43
8926,Hurdle,1,Drama,5.14
8927,Hustle Punch,26,"Comedy, Fantasy, Kids",6.63
8928,Hwang-geum-ui Pal,1,"Shounen, Sports",4.17
8929,Hwanggeum Cheolin,1,"Action, Adventure, Demons, Kids, Super Power",4.81
8930,Hwanggeum Nalgae 1.2.3.,1,"Action, Mecha, Sci-Fi",4.52
8931,Hyakubanme no Saru,1,"Historical, Kids",6.83
8932,"Hyakumannen Attara, Dousuru?",1,Kids,5.00
8933,Hybrid Deka,1,Comedy,5.00
8934,Hyokkori Hyoutan Shima,1,"Adventure, Kids",6.40
8935,Hyouga Senshi Gaislugger,20,"Action, Mecha, Sci-Fi",6.37
8936,Hyoutan,1,Psychological,4.74
8937,Hyoutan Suzume,1,Fantasy,5.00
8938,Hyper ERT,20,Kids,6.00
8939,Ichi-gan Kuni,1,,7.17
8940,Ichiban Chikaku ni,1,"Drama, Slice of Life",6.00
8941,Ichigatsu ni wa Christmas,1,Romance,5.93
8942,Ichigo Ichie: Kimi no Kotoba,13,Comedy,6.90
8943,Ichigo Ichie: Koibana Tomobana,13,Comedy,7.10
8944,Ichimai no Etegami,1,"Drama, Kids",5.00
8945,Ichinen Ikkumi,1,"Kids, School",6.33
8946,Idea ga Tsukamaranai.,1,Dementia,4.00
8947,Ijigen Gattai Mojibakeru Z,1,"Game, Kids",5.35
8948,Ijime Juuyon-sai no Message,1,Drama,5.50
8949,Ijime wa Zettai Warui!,1,"Drama, School, Slice of Life",7.67
8950,Ijimekko Ookami to Nana-chan,1,"Drama, Kids",8.00
8951,Ijiwaru Baasan,39,"Comedy, Slice of Life",7.33
8952,Ijiwaru Baasan (1996),46,"Comedy, Slice of Life",5.75
8953,Ikedaya Soudou,1,"Drama, Historical, Samurai",3.85
8954,Ikemen Kyuugo-tai Nurse Angels,10,Comedy,5.44
8955,Ikinari Dagon,12,"Adventure, Fantasy",5.63
8956,Ikite Iru,1,,5.75
8957,Ikiteirutte Subarashii!,1,Kids,4.42
8958,"Ikitemasu, 15-sai.",1,"Drama, Kids",6.33
8959,Ikkyuu-san (1978),26,"Action, School, Sports",7.23
8960,Ikkyuu-san to Yancha Hime,1,"Comedy, Historical, Kids",6.31
8961,Ikkyuu-san: Haru Da! Yancha Hime,1,"Comedy, Historical, Kids",6.86
8962,Ikkyuu-san: Ooabare Yancha-hime,1,"Comedy, Historical, Kids",5.90
8963,Ikuze! Gen-san,24,Comedy,6.24
8964,Ima no Watashi ni Dekiru Koto...,2,Sci-Fi,5.40
8965,Imokawa Mukuzo: Chuugaeri no Maki,1,Comedy,6.17
8966,Inaka Nezumi to Machi Nezumi,1,Kids,4.28
8967,Inakappe Taishou,104,"Comedy, Sports",6.80
8968,Inamuranohi,1,"Drama, Historical, Kids",8.00
8969,Inazma Delivery,10,"Action, Comedy, Sci-Fi",
8970,Indie Anibox: Selma Danbaekjil Coffee,1,"Comedy, Drama, Romance, Samurai, Sci-Fi",7.22
8971,Inemuri Buu-chan,1,Kids,4.11
8972,Inferious Wakusei Senshi Gaiden Condition Green,6,"Action, Sci-Fi",6.08
8973,Inochi Kagayaku Akari,1,"Drama, Kids",5.71
8974,Inori no Te,1,"Drama, Historical, Kids",7.00
8975,Instant History,312,Historical,6.68
8976,Interior,1,"Adventure, Comedy",5.06
8977,Introspection,1,Dementia,5.29
8978,Inui-san!,Unknown,"Comedy, Shoujo",5.20
8979,Inumarudashi,4,Comedy,5.47
8980,Inuyama Kamiko no Kireigoto ja Owaranai!,2,Slice of Life,4.80
8981,Ippon Bouchou Mantarou,2,"Action, Seinen",6.20
8982,Ippou Nippon Mukashibanashi,12,"Comedy, Fantasy",4.22
8983,Iruka to Shounen,13,"Adventure, Kids",5.04
8984,Isewan Taifuu Monogatari,1,"Drama, Historical",7.40
8985,Ishii Hisaichi no Dai Seikai,1,"Comedy, Parody",5.13
8986,Ishii Hisaichi no Nanda Kanda Gekijou,2,"Comedy, Martial Arts, Sci-Fi, Space",8.00
8987,Ishinomori Shoutarou no Rekishi Adventure,5,"Historical, Samurai",5.86
8988,Ishitsubutsu Toriatsukaijo,1,"Drama, Music",5.11
8989,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,Unknown,"Comedy, Historical",5.58
8990,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),Unknown,"Comedy, Historical, Shounen",6.00
8991,Issunboushi,1,Drama,6.00
